id,visitors
air_b2a639cc7e02edf1_2017-05-02,11.538
air_b2a639cc7e02edf1_2017-05-03,14.098
air_b2a639cc7e02edf1_2017-05-04,14.366
air_b2a639cc7e02edf1_2017-05-05,28.605
air_b2a639cc7e02edf1_2017-05-06,39.930
air_b2a639cc7e02edf1_2017-05-07,28.878
air_b2a639cc7e02edf1_2017-05-08,13.605
air_b2a639cc7e02edf1_2017-05-09,11.538
air_b2a639cc7e02edf1_2017-05-10,14.098
air_b2a639cc7e02edf1_2017-05-11,14.366
air_b2a639cc7e02edf1_2017-05-12,28.605
air_b2a639cc7e02edf1_2017-05-13,39.930
air_b2a639cc7e02edf1_2017-05-14,28.878
air_b2a639cc7e02edf1_2017-05-15,13.605
air_b2a639cc7e02edf1_2017-05-16,11.538
air_b2a639cc7e02edf1_2017-05-17,14.098
air_b2a639cc7e02edf1_2017-05-18,14.366
air_b2a639cc7e02edf1_2017-05-19,28.605
air_b2a639cc7e02edf1_2017-05-20,39.930
air_b2a639cc7e02edf1_2017-05-21,28.878
air_b2a639cc7e02edf1_2017-05-22,13.605
air_b2a639cc7e02edf1_2017-05-23,11.538
air_b2a639cc7e02edf1_2017-05-24,14.098
air_b2a639cc7e02edf1_2017-05-25,14.366
air_b2a639cc7e02edf1_2017-05-26,28.605
air_b2a639cc7e02edf1_2017-05-27,39.930
air_b2a639cc7e02edf1_2017-05-28,28.878
air_b2a639cc7e02edf1_2017-05-29,13.605
air_b2a639cc7e02edf1_2017-05-30,11.538
air_b2a639cc7e02edf1_2017-05-31,14.098
air_b2d97bd2337c5ba7_2017-04-23,34.902
air_b2d97bd2337c5ba7_2017-04-24,30.350
air_b2d97bd2337c5ba7_2017-04-25,30.780
air_b2d97bd2337c5ba7_2017-04-26,38.881
air_b2d97bd2337c5ba7_2017-04-27,38.071
air_b2d97bd2337c5ba7_2017-04-28,44.837
air_b2d97bd2337c5ba7_2017-04-29,36.476
air_b2d97bd2337c5ba7_2017-04-30,34.902
air_b2d97bd2337c5ba7_2017-05-01,30.350
air_b2d97bd2337c5ba7_2017-05-02,30.780
air_b2d97bd2337c5ba7_2017-05-03,38.881
air_b2d97bd2337c5ba7_2017-05-04,38.071
air_b2d97bd2337c5ba7_2017-05-05,44.837
air_b2d97bd2337c5ba7_2017-05-06,36.476
air_b2d97bd2337c5ba7_2017-05-07,34.902
air_b2d97bd2337c5ba7_2017-05-08,30.350
air_b2d97bd2337c5ba7_2017-05-09,30.780
air_b2d97bd2337c5ba7_2017-05-10,38.881
air_b2d97bd2337c5ba7_2017-05-11,38.071
air_b2d97bd2337c5ba7_2017-05-12,44.837
air_b2d97bd2337c5ba7_2017-05-13,36.476
air_b2d97bd2337c5ba7_2017-05-14,34.902
air_b2d97bd2337c5ba7_2017-05-15,30.350
air_b2d97bd2337c5ba7_2017-05-16,30.780
air_b2d97bd2337c5ba7_2017-05-17,38.881
air_b2d97bd2337c5ba7_2017-05-18,38.071
air_b2d97bd2337c5ba7_2017-05-19,44.837
air_b2d97bd2337c5ba7_2017-05-20,36.476
air_b2d97bd2337c5ba7_2017-05-21,34.902
air_b2d97bd2337c5ba7_2017-05-22,30.350
air_b2d97bd2337c5ba7_2017-05-23,30.780
air_b2d97bd2337c5ba7_2017-05-24,38.881
air_b2d97bd2337c5ba7_2017-05-25,38.071
air_b2d97bd2337c5ba7_2017-05-26,44.837
air_b2d97bd2337c5ba7_2017-05-27,36.476
air_b2d97bd2337c5ba7_2017-05-28,34.902
air_b2d97bd2337c5ba7_2017-05-29,30.350
air_b2d97bd2337c5ba7_2017-05-30,30.780
air_b2d97bd2337c5ba7_2017-05-31,38.881
air_b2dcec37b83e2494_2017-04-23,9.243
air_b2dcec37b83e2494_2017-04-24,8.150
air_b2dcec37b83e2494_2017-04-25,7.316
air_b2dcec37b83e2494_2017-04-26,3.917
air_b2dcec37b83e2494_2017-04-27,7.474
air_b2dcec37b83e2494_2017-04-28,8.512
air_b2dcec37b83e2494_2017-04-29,10.150
air_b2dcec37b83e2494_2017-04-30,9.243
air_b2dcec37b83e2494_2017-05-01,8.150
air_b2dcec37b83e2494_2017-05-02,7.316
air_b2dcec37b83e2494_2017-05-03,3.917
air_b2dcec37b83e2494_2017-05-04,7.474
air_b2dcec37b83e2494_2017-05-05,8.512
air_b2dcec37b83e2494_2017-05-06,10.150
air_b2dcec37b83e2494_2017-05-07,9.243
air_b2dcec37b83e2494_2017-05-08,8.150
air_b2dcec37b83e2494_2017-05-09,7.316
air_b2dcec37b83e2494_2017-05-10,3.917
air_b2dcec37b83e2494_2017-05-11,7.474
air_b2dcec37b83e2494_2017-05-12,8.512
air_b2dcec37b83e2494_2017-05-13,10.150
air_b2dcec37b83e2494_2017-05-14,9.243
air_b2dcec37b83e2494_2017-05-15,8.150
air_b2dcec37b83e2494_2017-05-16,7.316
air_b2dcec37b83e2494_2017-05-17,3.917
air_b2dcec37b83e2494_2017-05-18,7.474
air_b2dcec37b83e2494_2017-05-19,8.512
air_b2dcec37b83e2494_2017-05-20,10.150
air_b2dcec37b83e2494_2017-05-21,9.243
air_b2dcec37b83e2494_2017-05-22,8.150
air_b2dcec37b83e2494_2017-05-23,7.316
air_b2dcec37b83e2494_2017-05-24,3.917
air_b2dcec37b83e2494_2017-05-25,7.474
air_b2dcec37b83e2494_2017-05-26,8.512
air_b2dcec37b83e2494_2017-05-27,10.150
air_b2dcec37b83e2494_2017-05-28,9.243
air_b2dcec37b83e2494_2017-05-29,8.150
air_b2dcec37b83e2494_2017-05-30,7.316
air_b2dcec37b83e2494_2017-05-31,3.917
air_b30fffd7ab1e75a5_2017-04-23,13.854
air_b30fffd7ab1e75a5_2017-04-24,0.000
air_b30fffd7ab1e75a5_2017-04-25,0.333
air_b30fffd7ab1e75a5_2017-04-26,8.379
air_b30fffd7ab1e75a5_2017-04-27,9.268
air_b30fffd7ab1e75a5_2017-04-28,8.833
air_b30fffd7ab1e75a5_2017-04-29,14.714
air_b30fffd7ab1e75a5_2017-04-30,13.854
air_b30fffd7ab1e75a5_2017-05-01,0.000
air_b30fffd7ab1e75a5_2017-05-02,0.333
air_b30fffd7ab1e75a5_2017-05-03,8.379
air_b30fffd7ab1e75a5_2017-05-04,9.268
air_b30fffd7ab1e75a5_2017-05-05,8.833
air_b30fffd7ab1e75a5_2017-05-06,14.714
air_b30fffd7ab1e75a5_2017-05-07,13.854
air_b30fffd7ab1e75a5_2017-05-08,0.000
air_b30fffd7ab1e75a5_2017-05-09,0.333
air_b30fffd7ab1e75a5_2017-05-10,8.379
air_b30fffd7ab1e75a5_2017-05-11,9.268
air_b30fffd7ab1e75a5_2017-05-12,8.833
air_b30fffd7ab1e75a5_2017-05-13,14.714
air_b30fffd7ab1e75a5_2017-05-14,13.854
air_b30fffd7ab1e75a5_2017-05-15,0.000
air_b30fffd7ab1e75a5_2017-05-16,0.333
air_b30fffd7ab1e75a5_2017-05-17,8.379
air_b30fffd7ab1e75a5_2017-05-18,9.268
air_b30fffd7ab1e75a5_2017-05-19,8.833
air_b30fffd7ab1e75a5_2017-05-20,14.714
air_b30fffd7ab1e75a5_2017-05-21,13.854
air_b30fffd7ab1e75a5_2017-05-22,0.000
air_b30fffd7ab1e75a5_2017-05-23,0.333
air_b30fffd7ab1e75a5_2017-05-24,8.379
air_b30fffd7ab1e75a5_2017-05-25,9.268
air_b30fffd7ab1e75a5_2017-05-26,8.833
air_b30fffd7ab1e75a5_2017-05-27,14.714
air_b30fffd7ab1e75a5_2017-05-28,13.854
air_b30fffd7ab1e75a5_2017-05-29,0.000
air_b30fffd7ab1e75a5_2017-05-30,0.333
air_b30fffd7ab1e75a5_2017-05-31,8.379
air_b3180b74332ba886_2017-04-23,15.377
air_b3180b74332ba886_2017-04-24,7.133
air_b3180b74332ba886_2017-04-25,7.500
air_b3180b74332ba886_2017-04-26,7.784
air_b3180b74332ba886_2017-04-27,6.492
air_b3180b74332ba886_2017-04-28,9.238
air_b3180b74332ba886_2017-04-29,12.781
air_b3180b74332ba886_2017-04-30,15.377
air_b3180b74332ba886_2017-05-01,7.133
air_b3180b74332ba886_2017-05-02,7.500
air_b3180b74332ba886_2017-05-03,7.784
air_b3180b74332ba886_2017-05-04,6.492
air_b3180b74332ba886_2017-05-05,9.238
air_b3180b74332ba886_2017-05-06,12.781
air_b3180b74332ba886_2017-05-07,15.377
air_b3180b74332ba886_2017-05-08,7.133
air_b3180b74332ba886_2017-05-09,7.500
air_b3180b74332ba886_2017-05-10,7.784
air_b3180b74332ba886_2017-05-11,6.492
air_b3180b74332ba886_2017-05-12,9.238
air_b3180b74332ba886_2017-05-13,12.781
air_b3180b74332ba886_2017-05-14,15.377
air_b3180b74332ba886_2017-05-15,7.133
air_b3180b74332ba886_2017-05-16,7.500
air_b3180b74332ba886_2017-05-17,7.784
air_b3180b74332ba886_2017-05-18,6.492
air_b3180b74332ba886_2017-05-19,9.238
air_b3180b74332ba886_2017-05-20,12.781
air_b3180b74332ba886_2017-05-21,15.377
air_b3180b74332ba886_2017-05-22,7.133
air_b3180b74332ba886_2017-05-23,7.500
air_b3180b74332ba886_2017-05-24,7.784
air_b3180b74332ba886_2017-05-25,6.492
air_b3180b74332ba886_2017-05-26,9.238
air_b3180b74332ba886_2017-05-27,12.781
air_b3180b74332ba886_2017-05-28,15.377
air_b3180b74332ba886_2017-05-29,7.133
air_b3180b74332ba886_2017-05-30,7.500
air_b3180b74332ba886_2017-05-31,7.784
air_b3a824511477a4ed_2017-04-23,7.973
air_b3a824511477a4ed_2017-04-24,2.625
air_b3a824511477a4ed_2017-04-25,7.639
air_b3a824511477a4ed_2017-04-26,7.875
air_b3a824511477a4ed_2017-04-27,8.625
air_b3a824511477a4ed_2017-04-28,8.512
air_b3a824511477a4ed_2017-04-29,8.675
air_b3a824511477a4ed_2017-04-30,7.973
air_b3a824511477a4ed_2017-05-01,2.625
air_b3a824511477a4ed_2017-05-02,7.639
air_b3a824511477a4ed_2017-05-03,7.875
air_b3a824511477a4ed_2017-05-04,8.625
air_b3a824511477a4ed_2017-05-05,8.512
air_b3a824511477a4ed_2017-05-06,8.675
air_b3a824511477a4ed_2017-05-07,7.973
air_b3a824511477a4ed_2017-05-08,2.625
air_b3a824511477a4ed_2017-05-09,7.639
air_b3a824511477a4ed_2017-05-10,7.875
air_b3a824511477a4ed_2017-05-11,8.625
air_b3a824511477a4ed_2017-05-12,8.512
air_b3a824511477a4ed_2017-05-13,8.675
air_b3a824511477a4ed_2017-05-14,7.973
air_b3a824511477a4ed_2017-05-15,2.625
air_b3a824511477a4ed_2017-05-16,7.639
air_b3a824511477a4ed_2017-05-17,7.875
air_b3a824511477a4ed_2017-05-18,8.625
air_b3a824511477a4ed_2017-05-19,8.512
air_b3a824511477a4ed_2017-05-20,8.675
air_b3a824511477a4ed_2017-05-21,7.973
air_b3a824511477a4ed_2017-05-22,2.625
air_b3a824511477a4ed_2017-05-23,7.639
air_b3a824511477a4ed_2017-05-24,7.875
air_b3a824511477a4ed_2017-05-25,8.625
air_b3a824511477a4ed_2017-05-26,8.512
air_b3a824511477a4ed_2017-05-27,8.675
air_b3a824511477a4ed_2017-05-28,7.973
air_b3a824511477a4ed_2017-05-29,2.625
air_b3a824511477a4ed_2017-05-30,7.639
air_b3a824511477a4ed_2017-05-31,7.875
air_b439391e72899756_2017-04-23,23.537
air_b439391e72899756_2017-04-24,18.231
air_b439391e72899756_2017-04-25,8.436
air_b439391e72899756_2017-04-26,17.256
air_b439391e72899756_2017-04-27,17.415
air_b439391e72899756_2017-04-28,25.878
air_b439391e72899756_2017-04-29,28.024
air_b439391e72899756_2017-04-30,23.537
air_b439391e72899756_2017-05-01,18.231
air_b439391e72899756_2017-05-02,8.436
air_b439391e72899756_2017-05-03,17.256
air_b439391e72899756_2017-05-04,17.415
air_b439391e72899756_2017-05-05,25.878
air_b439391e72899756_2017-05-06,28.024
air_b439391e72899756_2017-05-07,23.537
air_b439391e72899756_2017-05-08,18.231
air_b439391e72899756_2017-05-09,8.436
air_b439391e72899756_2017-05-10,17.256
air_b439391e72899756_2017-05-11,17.415
air_b439391e72899756_2017-05-12,25.878
air_b439391e72899756_2017-05-13,28.024
air_b439391e72899756_2017-05-14,23.537
air_b439391e72899756_2017-05-15,18.231
air_b439391e72899756_2017-05-16,8.436
air_b439391e72899756_2017-05-17,17.256
air_b439391e72899756_2017-05-18,17.415
air_b439391e72899756_2017-05-19,25.878
air_b439391e72899756_2017-05-20,28.024
air_b439391e72899756_2017-05-21,23.537
air_b439391e72899756_2017-05-22,18.231
air_b439391e72899756_2017-05-23,8.436
air_b439391e72899756_2017-05-24,17.256
air_b439391e72899756_2017-05-25,17.415
air_b439391e72899756_2017-05-26,25.878
air_b439391e72899756_2017-05-27,28.024
air_b439391e72899756_2017-05-28,23.537
air_b439391e72899756_2017-05-29,18.231
air_b439391e72899756_2017-05-30,8.436
air_b439391e72899756_2017-05-31,17.256
air_b45b8e456f53942a_2017-04-23,5.806
air_b45b8e456f53942a_2017-04-24,8.235
air_b45b8e456f53942a_2017-04-25,8.632
air_b45b8e456f53942a_2017-04-26,9.308
air_b45b8e456f53942a_2017-04-27,9.459
air_b45b8e456f53942a_2017-04-28,14.279
air_b45b8e456f53942a_2017-04-29,14.786
air_b45b8e456f53942a_2017-04-30,5.806
air_b45b8e456f53942a_2017-05-01,8.235
air_b45b8e456f53942a_2017-05-02,8.632
air_b45b8e456f53942a_2017-05-03,9.308
air_b45b8e456f53942a_2017-05-04,9.459
air_b45b8e456f53942a_2017-05-05,14.279
air_b45b8e456f53942a_2017-05-06,14.786
air_b45b8e456f53942a_2017-05-07,5.806
air_b45b8e456f53942a_2017-05-08,8.235
air_b45b8e456f53942a_2017-05-09,8.632
air_b45b8e456f53942a_2017-05-10,9.308
air_b45b8e456f53942a_2017-05-11,9.459
air_b45b8e456f53942a_2017-05-12,14.279
air_b45b8e456f53942a_2017-05-13,14.786
air_b45b8e456f53942a_2017-05-14,5.806
air_b45b8e456f53942a_2017-05-15,8.235
air_b45b8e456f53942a_2017-05-16,8.632
air_b45b8e456f53942a_2017-05-17,9.308
air_b45b8e456f53942a_2017-05-18,9.459
air_b45b8e456f53942a_2017-05-19,14.279
air_b45b8e456f53942a_2017-05-20,14.786
air_b45b8e456f53942a_2017-05-21,5.806
air_b45b8e456f53942a_2017-05-22,8.235
air_b45b8e456f53942a_2017-05-23,8.632
air_b45b8e456f53942a_2017-05-24,9.308
air_b45b8e456f53942a_2017-05-25,9.459
air_b45b8e456f53942a_2017-05-26,14.279
air_b45b8e456f53942a_2017-05-27,14.786
air_b45b8e456f53942a_2017-05-28,5.806
air_b45b8e456f53942a_2017-05-29,8.235
air_b45b8e456f53942a_2017-05-30,8.632
air_b45b8e456f53942a_2017-05-31,9.308
air_b4f32bcc399da2b9_2017-04-23,50.115
air_b4f32bcc399da2b9_2017-04-24,24.656
air_b4f32bcc399da2b9_2017-04-25,13.684
air_b4f32bcc399da2b9_2017-04-26,16.702
air_b4f32bcc399da2b9_2017-04-27,21.619
air_b4f32bcc399da2b9_2017-04-28,29.781
air_b4f32bcc399da2b9_2017-04-29,58.862
air_b4f32bcc399da2b9_2017-04-30,50.115
air_b4f32bcc399da2b9_2017-05-01,24.656
air_b4f32bcc399da2b9_2017-05-02,13.684
air_b4f32bcc399da2b9_2017-05-03,16.702
air_b4f32bcc399da2b9_2017-05-04,21.619
air_b4f32bcc399da2b9_2017-05-05,29.781
air_b4f32bcc399da2b9_2017-05-06,58.862
air_b4f32bcc399da2b9_2017-05-07,50.115
air_b4f32bcc399da2b9_2017-05-08,24.656
air_b4f32bcc399da2b9_2017-05-09,13.684
air_b4f32bcc399da2b9_2017-05-10,16.702
air_b4f32bcc399da2b9_2017-05-11,21.619
air_b4f32bcc399da2b9_2017-05-12,29.781
air_b4f32bcc399da2b9_2017-05-13,58.862
air_b4f32bcc399da2b9_2017-05-14,50.115
air_b4f32bcc399da2b9_2017-05-15,24.656
air_b4f32bcc399da2b9_2017-05-16,13.684
air_b4f32bcc399da2b9_2017-05-17,16.702
air_b4f32bcc399da2b9_2017-05-18,21.619
air_b4f32bcc399da2b9_2017-05-19,29.781
air_b4f32bcc399da2b9_2017-05-20,58.862
air_b4f32bcc399da2b9_2017-05-21,50.115
air_b4f32bcc399da2b9_2017-05-22,24.656
air_b4f32bcc399da2b9_2017-05-23,13.684
air_b4f32bcc399da2b9_2017-05-24,16.702
air_b4f32bcc399da2b9_2017-05-25,21.619
air_b4f32bcc399da2b9_2017-05-26,29.781
air_b4f32bcc399da2b9_2017-05-27,58.862
air_b4f32bcc399da2b9_2017-05-28,50.115
air_b4f32bcc399da2b9_2017-05-29,24.656
air_b4f32bcc399da2b9_2017-05-30,13.684
air_b4f32bcc399da2b9_2017-05-31,16.702
air_b5598d12d1b84890_2017-04-23,5.150
air_b5598d12d1b84890_2017-04-24,4.611
air_b5598d12d1b84890_2017-04-25,3.789
air_b5598d12d1b84890_2017-04-26,4.400
air_b5598d12d1b84890_2017-04-27,4.571
air_b5598d12d1b84890_2017-04-28,4.590
air_b5598d12d1b84890_2017-04-29,7.610
air_b5598d12d1b84890_2017-04-30,5.150
air_b5598d12d1b84890_2017-05-01,4.611
air_b5598d12d1b84890_2017-05-02,3.789
air_b5598d12d1b84890_2017-05-03,4.400
air_b5598d12d1b84890_2017-05-04,4.571
air_b5598d12d1b84890_2017-05-05,4.590
air_b5598d12d1b84890_2017-05-06,7.610
air_b5598d12d1b84890_2017-05-07,5.150
air_b5598d12d1b84890_2017-05-08,4.611
air_b5598d12d1b84890_2017-05-09,3.789
air_b5598d12d1b84890_2017-05-10,4.400
air_b5598d12d1b84890_2017-05-11,4.571
air_b5598d12d1b84890_2017-05-12,4.590
air_b5598d12d1b84890_2017-05-13,7.610
air_b5598d12d1b84890_2017-05-14,5.150
air_b5598d12d1b84890_2017-05-15,4.611
air_b5598d12d1b84890_2017-05-16,3.789
air_b5598d12d1b84890_2017-05-17,4.400
air_b5598d12d1b84890_2017-05-18,4.571
air_b5598d12d1b84890_2017-05-19,4.590
air_b5598d12d1b84890_2017-05-20,7.610
air_b5598d12d1b84890_2017-05-21,5.150
air_b5598d12d1b84890_2017-05-22,4.611
air_b5598d12d1b84890_2017-05-23,3.789
air_b5598d12d1b84890_2017-05-24,4.400
air_b5598d12d1b84890_2017-05-25,4.571
air_b5598d12d1b84890_2017-05-26,4.590
air_b5598d12d1b84890_2017-05-27,7.610
air_b5598d12d1b84890_2017-05-28,5.150
air_b5598d12d1b84890_2017-05-29,4.611
air_b5598d12d1b84890_2017-05-30,3.789
air_b5598d12d1b84890_2017-05-31,4.400
air_b5bdd318005d9aa4_2017-04-23,28.475
air_b5bdd318005d9aa4_2017-04-24,21.732
air_b5bdd318005d9aa4_2017-04-25,18.317
air_b5bdd318005d9aa4_2017-04-26,15.857
air_b5bdd318005d9aa4_2017-04-27,32.500
air_b5bdd318005d9aa4_2017-04-28,20.000
air_b5bdd318005d9aa4_2017-04-29,28.756
air_b5bdd318005d9aa4_2017-04-30,28.475
air_b5bdd318005d9aa4_2017-05-01,21.732
air_b5bdd318005d9aa4_2017-05-02,18.317
air_b5bdd318005d9aa4_2017-05-03,15.857
air_b5bdd318005d9aa4_2017-05-04,32.500
air_b5bdd318005d9aa4_2017-05-05,20.000
air_b5bdd318005d9aa4_2017-05-06,28.756
air_b5bdd318005d9aa4_2017-05-07,28.475
air_b5bdd318005d9aa4_2017-05-08,21.732
air_b5bdd318005d9aa4_2017-05-09,18.317
air_b5bdd318005d9aa4_2017-05-10,15.857
air_b5bdd318005d9aa4_2017-05-11,32.500
air_b5bdd318005d9aa4_2017-05-12,20.000
air_b5bdd318005d9aa4_2017-05-13,28.756
air_b5bdd318005d9aa4_2017-05-14,28.475
air_b5bdd318005d9aa4_2017-05-15,21.732
air_b5bdd318005d9aa4_2017-05-16,18.317
air_b5bdd318005d9aa4_2017-05-17,15.857
air_b5bdd318005d9aa4_2017-05-18,32.500
air_b5bdd318005d9aa4_2017-05-19,20.000
air_b5bdd318005d9aa4_2017-05-20,28.756
air_b5bdd318005d9aa4_2017-05-21,28.475
air_b5bdd318005d9aa4_2017-05-22,21.732
air_b5bdd318005d9aa4_2017-05-23,18.317
air_b5bdd318005d9aa4_2017-05-24,15.857
air_b5bdd318005d9aa4_2017-05-25,32.500
air_b5bdd318005d9aa4_2017-05-26,20.000
air_b5bdd318005d9aa4_2017-05-27,28.756
air_b5bdd318005d9aa4_2017-05-28,28.475
air_b5bdd318005d9aa4_2017-05-29,21.732
air_b5bdd318005d9aa4_2017-05-30,18.317
air_b5bdd318005d9aa4_2017-05-31,15.857
air_b60cc7d6aee68194_2017-04-23,21.938
air_b60cc7d6aee68194_2017-04-24,12.646
air_b60cc7d6aee68194_2017-04-25,9.984
air_b60cc7d6aee68194_2017-04-26,11.938
air_b60cc7d6aee68194_2017-04-27,12.154
air_b60cc7d6aee68194_2017-04-28,16.309
air_b60cc7d6aee68194_2017-04-29,24.358
air_b60cc7d6aee68194_2017-04-30,21.938
air_b60cc7d6aee68194_2017-05-01,12.646
air_b60cc7d6aee68194_2017-05-02,9.984
air_b60cc7d6aee68194_2017-05-03,11.938
air_b60cc7d6aee68194_2017-05-04,12.154
air_b60cc7d6aee68194_2017-05-05,16.309
air_b60cc7d6aee68194_2017-05-06,24.358
air_b60cc7d6aee68194_2017-05-07,21.938
air_b60cc7d6aee68194_2017-05-08,12.646
air_b60cc7d6aee68194_2017-05-09,9.984
air_b60cc7d6aee68194_2017-05-10,11.938
air_b60cc7d6aee68194_2017-05-11,12.154
air_b60cc7d6aee68194_2017-05-12,16.309
air_b60cc7d6aee68194_2017-05-13,24.358
air_b60cc7d6aee68194_2017-05-14,21.938
air_b60cc7d6aee68194_2017-05-15,12.646
air_b60cc7d6aee68194_2017-05-16,9.984
air_b60cc7d6aee68194_2017-05-17,11.938
air_b60cc7d6aee68194_2017-05-18,12.154
air_b60cc7d6aee68194_2017-05-19,16.309
air_b60cc7d6aee68194_2017-05-20,24.358
air_b60cc7d6aee68194_2017-05-21,21.938
air_b60cc7d6aee68194_2017-05-22,12.646
air_b60cc7d6aee68194_2017-05-23,9.984
air_b60cc7d6aee68194_2017-05-24,11.938
air_b60cc7d6aee68194_2017-05-25,12.154
air_b60cc7d6aee68194_2017-05-26,16.309
air_b60cc7d6aee68194_2017-05-27,24.358
air_b60cc7d6aee68194_2017-05-28,21.938
air_b60cc7d6aee68194_2017-05-29,12.646
air_b60cc7d6aee68194_2017-05-30,9.984
air_b60cc7d6aee68194_2017-05-31,11.938
air_b711b43ae472cb6b_2017-04-23,21.051
air_b711b43ae472cb6b_2017-04-24,18.763
air_b711b43ae472cb6b_2017-04-25,18.154
air_b711b43ae472cb6b_2017-04-26,17.156
air_b711b43ae472cb6b_2017-04-27,13.667
air_b711b43ae472cb6b_2017-04-28,20.537
air_b711b43ae472cb6b_2017-04-29,24.268
air_b711b43ae472cb6b_2017-04-30,21.051
air_b711b43ae472cb6b_2017-05-01,18.763
air_b711b43ae472cb6b_2017-05-02,18.154
air_b711b43ae472cb6b_2017-05-03,17.156
air_b711b43ae472cb6b_2017-05-04,13.667
air_b711b43ae472cb6b_2017-05-05,20.537
air_b711b43ae472cb6b_2017-05-06,24.268
air_b711b43ae472cb6b_2017-05-07,21.051
air_b711b43ae472cb6b_2017-05-08,18.763
air_b711b43ae472cb6b_2017-05-09,18.154
air_b711b43ae472cb6b_2017-05-10,17.156
air_b711b43ae472cb6b_2017-05-11,13.667
air_b711b43ae472cb6b_2017-05-12,20.537
air_b711b43ae472cb6b_2017-05-13,24.268
air_b711b43ae472cb6b_2017-05-14,21.051
air_b711b43ae472cb6b_2017-05-15,18.763
air_b711b43ae472cb6b_2017-05-16,18.154
air_b711b43ae472cb6b_2017-05-17,17.156
air_b711b43ae472cb6b_2017-05-18,13.667
air_b711b43ae472cb6b_2017-05-19,20.537
air_b711b43ae472cb6b_2017-05-20,24.268
air_b711b43ae472cb6b_2017-05-21,21.051
air_b711b43ae472cb6b_2017-05-22,18.763
air_b711b43ae472cb6b_2017-05-23,18.154
air_b711b43ae472cb6b_2017-05-24,17.156
air_b711b43ae472cb6b_2017-05-25,13.667
air_b711b43ae472cb6b_2017-05-26,20.537
air_b711b43ae472cb6b_2017-05-27,24.268
air_b711b43ae472cb6b_2017-05-28,21.051
air_b711b43ae472cb6b_2017-05-29,18.763
air_b711b43ae472cb6b_2017-05-30,18.154
air_b711b43ae472cb6b_2017-05-31,17.156
air_b7fa3d2fca744dd2_2017-04-23,50.246
air_b7fa3d2fca744dd2_2017-04-24,0.000
air_b7fa3d2fca744dd2_2017-04-25,33.297
air_b7fa3d2fca744dd2_2017-04-26,37.530
air_b7fa3d2fca744dd2_2017-04-27,35.000
air_b7fa3d2fca744dd2_2017-04-28,36.955
air_b7fa3d2fca744dd2_2017-04-29,45.754
air_b7fa3d2fca744dd2_2017-04-30,50.246
air_b7fa3d2fca744dd2_2017-05-01,0.000
air_b7fa3d2fca744dd2_2017-05-02,33.297
air_b7fa3d2fca744dd2_2017-05-03,37.530
air_b7fa3d2fca744dd2_2017-05-04,35.000
air_b7fa3d2fca744dd2_2017-05-05,36.955
air_b7fa3d2fca744dd2_2017-05-06,45.754
air_b7fa3d2fca744dd2_2017-05-07,50.246
air_b7fa3d2fca744dd2_2017-05-08,0.000
air_b7fa3d2fca744dd2_2017-05-09,33.297
air_b7fa3d2fca744dd2_2017-05-10,37.530
air_b7fa3d2fca744dd2_2017-05-11,35.000
air_b7fa3d2fca744dd2_2017-05-12,36.955
air_b7fa3d2fca744dd2_2017-05-13,45.754
air_b7fa3d2fca744dd2_2017-05-14,50.246
air_b7fa3d2fca744dd2_2017-05-15,0.000
air_b7fa3d2fca744dd2_2017-05-16,33.297
air_b7fa3d2fca744dd2_2017-05-17,37.530
air_b7fa3d2fca744dd2_2017-05-18,35.000
air_b7fa3d2fca744dd2_2017-05-19,36.955
air_b7fa3d2fca744dd2_2017-05-20,45.754
air_b7fa3d2fca744dd2_2017-05-21,50.246
air_b7fa3d2fca744dd2_2017-05-22,0.000
air_b7fa3d2fca744dd2_2017-05-23,33.297
air_b7fa3d2fca744dd2_2017-05-24,37.530
air_b7fa3d2fca744dd2_2017-05-25,35.000
air_b7fa3d2fca744dd2_2017-05-26,36.955
air_b7fa3d2fca744dd2_2017-05-27,45.754
air_b7fa3d2fca744dd2_2017-05-28,50.246
air_b7fa3d2fca744dd2_2017-05-29,0.000
air_b7fa3d2fca744dd2_2017-05-30,33.297
air_b7fa3d2fca744dd2_2017-05-31,37.530
air_b80fed1a07c817d2_2017-04-23,1.667
air_b80fed1a07c817d2_2017-04-24,3.143
air_b80fed1a07c817d2_2017-04-25,3.946
air_b80fed1a07c817d2_2017-04-26,6.371
air_b80fed1a07c817d2_2017-04-27,4.056
air_b80fed1a07c817d2_2017-04-28,4.703
air_b80fed1a07c817d2_2017-04-29,5.000
air_b80fed1a07c817d2_2017-04-30,1.667
air_b80fed1a07c817d2_2017-05-01,3.143
air_b80fed1a07c817d2_2017-05-02,3.946
air_b80fed1a07c817d2_2017-05-03,6.371
air_b80fed1a07c817d2_2017-05-04,4.056
air_b80fed1a07c817d2_2017-05-05,4.703
air_b80fed1a07c817d2_2017-05-06,5.000
air_b80fed1a07c817d2_2017-05-07,1.667
air_b80fed1a07c817d2_2017-05-08,3.143
air_b80fed1a07c817d2_2017-05-09,3.946
air_b80fed1a07c817d2_2017-05-10,6.371
air_b80fed1a07c817d2_2017-05-11,4.056
air_b80fed1a07c817d2_2017-05-12,4.703
air_b80fed1a07c817d2_2017-05-13,5.000
air_b80fed1a07c817d2_2017-05-14,1.667
air_b80fed1a07c817d2_2017-05-15,3.143
